,Nombre,diagnostico,Id_Estado_Activo,time
104,S2-Ventilador M38,Motor: Activo en buen estado.  Ventilador: Se mantienen los síntomas de una posible degradación de rodamientos,2.0,2020-10-01
105,S3-Ventilador Extracción M01,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,2020-10-01
106,S3-Ventilador Extracción M19,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,2020-10-01
107,S3-Ventilador Extracción M37,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,2020-10-01
108,S3-Ventilador Extracción M40,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,2020-10-01
109,S3-Ventilador M02,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,2020-10-01
110,S3-Ventilador M03,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,2020-10-01
111,S3-Ventilador M05,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,2020-10-01
112,S3-Ventilador M06,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,2020-10-01
113,S3-Ventilador M08,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,2020-10-01
114,S3-Ventilador M09,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,2020-10-01
115,S3-Ventilador M12,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,2020-10-01
116,S3-Ventilador M14,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,2020-10-01
117,S3-Ventilador M15,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,2020-10-01
118,S3-Ventilador M17,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,2020-10-01
119,S3-Ventilador M18,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,2020-10-01
120,S3-Ventilador M20,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,2020-10-01
121,S3-Ventilador M21,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,2020-10-01
122,S3-Ventilador M23,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,2020-10-01
123,S3-Ventilador M24,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,2020-10-01
124,S3-Ventilador M26,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,2020-10-01
125,S3-Ventilador M27,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,2020-10-01
126,S3-Ventilador M29,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,2020-10-01
127,S3-Ventilador M30,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,2020-10-01
128,S3-Ventilador M33,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,2020-10-01
129,S3-Ventilador M35,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,2020-10-01
130,S2-Ventilador M32,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,2020-10-01
131,S3-Ventilador M36,Motor: Activo en buen estado.  Ventilador: Se mantienen los síntomas de degradación mecánica incipiente en la cañonera. Sin cambios significativos.,2.0,2020-10-01
132,S3-Ventilador M39,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,2020-10-01
133,S3-Ventilador M41,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,2020-10-01
134,S3-Ventilador M42,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,2020-10-01
135,S5-Ventilador 66 M1, Motor: Activo en buen estado.   Ventilador: Activo en buen estado. ,1.0,2020-10-01
136,S5-Ventilador 66 M2, Motor: Activo en buen estado.   Ventilador: Activo en buen estado. ,1.0,2020-10-01
137,S5-Ventilador 67 M1, Motor: Activo en buen estado.   Ventilador: Activo en buen estado. ,1.0,2020-10-01
138,S5-Ventilador 67 M2, Motor: Activo en buen estado.   Ventilador: Activo en buen estado. ,1.0,2020-10-01
139,S5-Ventilador 68 M1, Motor: Activo en buen estado.   Ventilador: Activo en buen estado. ,1.0,2020-10-01
140,S5-Ventilador 68 M2, Motor: Activo en buen estado.   Ventilador: Degradación incipiente de los rodamientos.,2.0,2020-10-01
141,S5-Ventilador 69 M1, Motor: Activo en buen estado.   Ventilador: Activo en buen estado. ,1.0,2020-10-01
142,S5-Ventilador 69 M2, Motor: Activo en buen estado.   Ventilador: Degradación incipiente del rodamiento lado ventilador.,2.0,2020-10-01
143,S2-Ventilador M42,Motor: Se detecta un cambio en el comportamiento puediendo estar asociado a una degradación de rodamientos. No se descarta la existencia de holguras en el lado polea.  Ventilador: Activo en buen estado.,3.0,2020-10-01
144,TPV motor-reductor cinta Linea 1,Motor: Activo en buen estado. Aumento de los niveles de vibración pudiendo estar asociado a unas condiciones particulares de operación.  Reductora: Activo en buen estado.,1.0,2020-10-01
145,S6-Ventilador 77 M2, Motor: Activo en buen estado.   Ventilador: Posibles condiciones desfavorables de engrase,2.0,2020-10-01
146,S5-Ventilador 70 M1,Motor: Activo en buen estado.                             Ventilador: Activo en buen estado.,1.0,2020-10-01
147,S5-Ventilador 70 M2, Motor: Activo en buen estado.   Ventilador: Degradación mecánica de los rodamientos.,2.0,2020-10-01
148,S5-Ventilador 71 M1, Motor: Activo en buen estado.   Ventilador: Se mantienen los síntomas de una posible degradación incipiente de rodamientos. No se detectan cambios significativos.,2.0,2020-10-01
149,S5-Ventilador 71 M2,Motor: Activo en buen estado.                             Ventilador: Activo en buen estado.,1.0,2020-10-01
150,S5-Ventilador 72 M1, Motor: Activo en buen estado.   Ventilador: Degradación incipiente de los rodamientos.   ,2.0,2020-10-01
151,S5-Ventilador 72 M2,Motor: Activo en buen estado.                             Ventilador: Activo en buen estado.,1.0,2020-10-01
152,S5-Ventilador 73 M1, Conjunto: Niveles de vibración por encima de la normalidad posiblemente asociado a una amplificación estructural.   ,3.0,2020-10-01
153,S5-Ventilador 73 M2,Motor: Activo en buen estado.                             Ventilador: Activo en buen estado.,1.0,2020-10-01
154,S5-Ventilador 74 M1,Motor: Activo en buen estado.                             Ventilador: Activo en buen estado.,1.0,2020-10-01
155,S5-Ventilador 74 M2,Motor: Activo en buen estado.                             Ventilador: Activo en buen estado.,1.0,2020-10-01
156,S5-Ventilador 75 M1,Motor: Activo en buen estado.                             Ventilador: Activo en buen estado.,1.0,2020-10-01
157,S5-Ventilador 75 M2,Motor: Activo en buen estado.                             Ventilador: Activo en buen estado.,1.0,2020-10-01
158,S5-Ventilador 76 M1,Motor: Activo en buen estado.                             Ventilador: Activo en buen estado.,1.0,2020-10-01
159,S5-Ventilador 76 M2,Motor: Activo en buen estado.                             Ventilador: Activo en buen estado.,1.0,2020-10-01
160,S5-Ventilador 77 M1,Motor: Activo en buen estado.                             Ventilador: Activo en buen estado.,1.0,2020-10-01
161,S5-Ventilador 77 M2,Motor: Activo en buen estado.                             Ventilador: Activo en buen estado.,1.0,2020-10-01
162,S5-Ventilador 78 M1, Motor: Activo en buen estado.   Ventilador: Se detectan síntomas de una posible degradación incipiente de rodamientos.,2.0,2020-10-01
163,S5-Ventilador 78 M2,Motor: Activo en buen estado.                             Ventilador: Activo en buen estado.,1.0,2020-10-01
164,S5-Ventilador 79 M1,Motor: Activo en buen estado.                             Ventilador: Activo en buen estado.,1.0,2020-10-01
165,S5-Ventilador 79 M2,Motor: Activo en buen estado.                             Ventilador: Activo en buen estado.,1.0,2020-10-01
166,S5-Ventilador Extracción 63 M1,Motor: Activo en buen estado.                             Ventilador: Activo en buen estado.,1.0,2020-10-01
167,S5-Ventilador Extracción 62 M1,Motor: Activo en buen estado.                             Ventilador: Activo en buen estado.,1.0,2020-10-01
168,S5-Ventilador Extracción 61 M1,Motor: Activo en buen estado.                             Ventilador: Activo en buen estado.,1.0,2020-10-01
169,S5-Ventilador Extracción 60 M1,Motor: Activo en buen estado.                             Ventilador: Activo en buen estado.,1.0,2020-10-01
170,S6-Ventilador 66 M1,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,2020-10-01
171,S6-Ventilador 66 M2,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,2020-10-01
172,S6-Ventilador 67 M1,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,2020-10-01
173,S6-Ventilador 67 M2,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,2020-10-01
174,S6-Ventilador 68 M1,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,2020-10-01
175,S6-Ventilador 68 M2,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,2020-10-01
176,S6-Ventilador 69 M1,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,2020-10-01
177,S6-Ventilador 69 M2,Motor: Activo en buen estado.                             Ventilador: Activo en buen estado.,1.0,2020-10-01
178,1 Atomizador 36 Turbina A,Motor: Activo en buen estado.                             Ventilador: Activo en buen estado.,1.0,2020-10-01
179,1 Atomizador 36 Turbina B,Motor: Activo en buen estado.                             Ventilador: Activo en buen estado.,1.0,2020-10-01
180,3 Atomizador 65 Turbina A,Motor: Activo en buen estado.                             Ventilador: Activo en buen estado.,1.0,2020-10-01
181,3 Atomizador 65 Turbina B,Motor: Activo en buen estado.                             Ventilador: Activo en buen estado.,1.0,2020-10-01
182,Aspiración Filtros Colores Densos,Motor: Activo en buen estado.                             Ventilador: Activo en buen estado.,1.0,2020-10-01
183,Aspiración Rápida Colores Densos,Motor: Activo en buen estado.                             Ventilador: Activo en buen estado.,1.0,2020-10-01
184,Aspiración Rápida Filtro Manga MMPP,Motor: Activo en buen estado.                             Ventilador: Activo en buen estado.,1.0,2020-10-01
185,Ventilador Filtro Manga MMPP,Motor: Activo en buen estado.                             Ventilador: Activo en buen estado.,1.0,2020-10-01
186,S6-Ventilador 70 M1,Motor: Activo en buen estado.                             Ventilador: Activo en buen estado.,1.0,2020-10-01
187,S6-Ventilador 70 M2, Motor: Activo en buen estado.   Ventilador: Degradación incipiente del rodamiento lado polea.,2.0,2020-10-01
188,S6-Ventilador 71 M1,Motor: Activo en buen estado.                             Ventilador: Activo en buen estado.,1.0,2020-10-01
189,S6-Ventilador 71 M2,Motor: Activo en buen estado.                             Ventilador: Activo en buen estado.,1.0,2020-10-01
190,S6-Ventilador 72 M1,Motor: Activo en buen estado.                             Ventilador: Activo en buen estado.,1.0,2020-10-01
191,S6-Ventilador 72 M2,Motor: Activo en buen estado.                             Ventilador: Activo en buen estado.,1.0,2020-10-01
192,S6-Ventilador 73 M1,Motor: Activo en buen estado.                             Ventilador: Activo en buen estado.,1.0,2020-10-01
193,S6-Ventilador 73 M2,Motor: Activo en buen estado.                             Ventilador: Activo en buen estado.,1.0,2020-10-01
194,S6-Ventilador 74 M1,Motor: Activo en buen estado.                             Ventilador: Activo en buen estado.,1.0,2020-10-01
195,S6-Ventilador 74 M2,Motor: Activo en buen estado.                             Ventilador: Activo en buen estado.,1.0,2020-10-01
196,S6-Ventilador 75 M1,Motor: Activo en buen estado.                             Ventilador: Activo en buen estado.,1.0,2020-10-01
197,S6-Ventilador 75 M2,Motor: Activo en buen estado.                             Ventilador: Activo en buen estado.,1.0,2020-10-01
198,S6-Ventilador 76 M1,Motor: Activo en buen estado.                             Ventilador: Activo en buen estado.,1.0,2020-10-01
199,S6-Ventilador 76 M2, Conjunto: Posible resonancia a causa de una debilidad estructural.,2.0,2020-10-01
200,S6-Ventilador 77 M1,Motor: Activo en buen estado.                             Ventilador: Activo en buen estado.,1.0,2020-10-01
201,PRENSA bba hidraulica principal linea 1,Motor: Activo en buen estado.                             Bomba: Activo en buen estado.,1.0,2020-10-01
202,PRENSA bba hidraulica secund. linea 1,Motor: Activo en buen estado.                             Bomba: Activo en buen estado.,1.0,2020-10-01
203,PRENSA motor reductor salida linea 1,Motor: Activo en buen estado   Reductora: Activo en buen estado,1.0,2020-10-01
204,PRENSA motor reductor salida linea 2,Motor: Activo en buen estado.  Reductora: Activo en buen estado.,1.0,2020-10-01
205,Aspiración Prensa 2,Motor: Activo en buen estado.                             Ventilador: Activo en buen estado.,1.0,2020-10-01
206,Bomba hidráulica PCR Línea 1 A,Motor: Activo en buen estado.                             Bomba: Activo en buen estado.,1.0,2020-10-01
207,Bomba hidráulica PCR Línea 1 B,Motor: Activo en buen estado.                             Bomba: Activo en buen estado.,1.0,2020-10-01
208,Cinta Runner 1,Motor: Activo en buen estado.  Reductora: Activo en buen estado.,1.0,2020-10-01
209,Cinta Runner 2,Motor: Activo en buen estado.  Reductora: Activo en buen estado.,1.0,2020-10-01
210,PCR Horizontal Linea 1,Motor: Activo en buen estado.   Reductora: Activo en buen estado.,1.0,2020-10-01
211,PCR Horizontal Linea 2,Motor: Activo en buen estado.   Reductora: Activo en buen estado.,1.0,2020-10-01
212,PCR Vertical Linea 1, Motor: Activo en buen estado.   Reductora: Activo en buen estado.,1.0,2020-10-01
213,PCR Vertical Linea 2,Motor: Activo en buen estado.   Reductora: Activo en buen estado.,1.0,2020-10-01
214,TPV motor-reductor cinta Linea 2, Motor: Activo en buen estado  Reductora: Activo en buen estado.,1.0,2020-10-01
215,Ventilador filtro aspiraciones rapidas A,Motor: Activo en buen estado.                             Ventilador: Activo en buen estado.,1.0,2020-10-01
216,Ventilador filtro aspiraciones rapidas B,Motor: Activo en buen estado.                             Ventilador: Activo en buen estado.,1.0,2020-10-01
217,IJ0 Servo, Servo: Activo en buen estado,1.0,2020-10-01
218,IJ1 Servo,Servo: Activo en buen estado,1.0,2020-10-01
219,IJ1 Rodamientos, Soporte: Activo en buen estado,1.0,2020-10-01
220,IJ2 Servo,  Servo: Activo en buen estado,1.0,2020-10-01
221,IJ0 Rodamientos, Rodamientos: Activo en buen estado,1.0,2020-10-01
222,S6-Ventilador 78 M1,Motor: Activo en buen estado.                             Ventilador: Activo en buen estado.,1.0,2020-10-01
223,IJ2 Rodamientos,Servo: Activo en buen estado,1.0,2020-10-01
224,S6-Ventilador 78 M2, Motor: Activo en buen estado.   Ventilador: Degradación incipiente del rodamiento lado polea.,2.0,2020-10-01
225,S6-Ventilador 79 M1,Motor: Activo en buen estado.                             Ventilador: Activo en buen estado.,1.0,2020-10-01
226,S6-Ventilador 79 M2,Motor: Activo en buen estado.                             Ventilador: Activo en buen estado.,1.0,2020-10-01
227,S6-Ventilador Extracción 63 M1,Motor: Activo en buen estado.                             Ventilador: Activo en buen estado.,1.0,2020-10-01
228,S6-Ventilador Extracción 62 M1,Motor: Activo en buen estado.                             Ventilador: Activo en buen estado.,1.0,2020-10-01
229,S6-Ventilador Extracción 61 M1,Motor: Activo en buen estado.                             Ventilador: Activo en buen estado.,1.0,2020-10-01
230,S6-Ventilador Extracción 60 M1,Motor: Activo en buen estado.                             Ventilador: Activo en buen estado.,1.0,2020-10-01
231,IJ3 Servo,Servo: Activo en buen estado,1.0,2020-10-01
232,IJ3 Rodamientos,Rodamientos: Activo en buen estado,1.0,2020-10-01
233,IJ4 Servo,Servo: Activo en buen estado,1.0,2020-10-01
234,IJ4 Rodamientos,Rodamientos: Activo en buen estado,1.0,2020-10-01
235,IJ5 Servo,Activo en buen estado,,2020-10-01
236,IJ5 Rodamientos,Activo en buen estado,,2020-10-01
237,Turbona de Aspiración, Motor: Posibles condiciones desfavorables de engrase.   Ventilador: Activo en buen estado.,2.0,2020-10-01
238,2 Atomizador 65 Turbina A,No medido.,,2020-10-01
239,2 Atomizador 65 Turbina B,No medido.,,2020-10-01
240,Molino 1 motor A, Reductora: Activo en buen estado. Se detectan síntomas de una posible amplificación estructural.   Rodamientos eje accionador: Se detectan síntomas de una posible degradación del rodamiento del soporte. Sin cambios significativos.   Rodamientos apoyo de molino: Activo en buen estado.,2.0,2020-10-01
241,Molino 1 motor C., Reductora: Activo en buen estado. Se detectan síntomas de una posible amplificación estructural. Existe un descenso de las amplitudes.   Rodamientos eje accionador: Activo en buen estado.   Rodamientos apoyo de molino: Activo en buen estado.,1.0,2020-10-01
242,Molino 2 motor A, Motor: Activo en buen estado.   Reductora: Activo en buen estado.    Rodamientos eje accionador: Activo en buen estado.  Rodamientos apoyo de molino: Activo en buen estado.,1.0,2020-10-01
243,Molino 2 motor B, Motor: Activo en buen estado.   Reductora: Activo en buen estado.    Rodamientos eje accionador: Activo en buen estado.   Rodamientos apoyo de molino: Activo en buen estado.,1.0,2020-10-01
